Police Force,Type of force,Tactic,Mental,Physical,Physical and mental,None,Not reported,Number of times tactic reported,Force type - Output,Tactic - Output
West Mercia,Other equipment,Spit and bite guard,28.0,1.0,0.0,0.0,127.0,156.0,Other equipment,Spit and bite guard
West Mercia,Other equipment,Shield,12.0,0.0,0.0,0.0,23.0,35.0,Other equipment,Shield
West Mercia,Less lethal weapons,*Total Less lethal weapons,1.0,0.0,0.0,0.0,432.0,433.0,Less lethal weapons,Total: Less lethal weapons
West Mercia,Less lethal weapons,CED of which,,,,,425.0,425.0,,
West Mercia,Less lethal weapons,CED non-discharge,,,,,407.0,407.0,,
West Mercia,Less lethal weapons,CED discharge,,,,,18.0,18.0,,
West Mercia,Less lethal weapons,CED not stated,,,,,0.0,0.0,,
West Mercia,Less lethal weapons,"AEP, of which",1.0,0.0,0.0,0.0,7.0,8.0,Less lethal weapons,Total: AEP
West Mercia,Less lethal weapons,AEP drawn,1.0,0.0,0.0,0.0,6.0,7.0,,
West Mercia,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,1.0,1.0,,
West Mercia,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Mercia,Firearms,*Total Firearms,23.0,1.0,0.0,0.0,211.0,235.0,Firearms,Total: Firearms
West Mercia,Other,*Total Other,368.0,39.0,0.0,0.0,1806.0,2213.0,Other,Total: Other
West Mercia,Other,"Dog use, of which",33.0,2.0,0.0,0.0,229.0,264.0,Other,Total: Dog
West Mercia,Other,Dog deployed,33.0,2.0,0.0,0.0,211.0,246.0,Other,Dog: deployed
West Mercia,Other,Dog bite,0.0,0.0,0.0,0.0,18.0,18.0,Other,Dog: bite
West Mercia,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Mercia,Other,Other / improvised,335.0,37.0,0.0,0.0,1577.0,1949.0,Other,Other / improvised
West Mercia,Not reported,*Total Not reported,22.0,3.0,0.0,0.0,156.0,181.0,Not reported,Total: Not reported
West Mercia,Tactical communication,Tactical communication,553.0,51.0,0.0,0.0,2822.0,3426.0,Excluded: Tactical Communication,Tactical Communication
West Midlands,Total (excluding not reported and tactical communication),*Total Tactics,1382.0,84.0,46.0,16945.0,1.0,18458.0,Total,Total: all
West Midlands,Restraint,*Total Restraint,625.0,31.0,21.0,6515.0,0.0,7192.0,Restraint,Total: Restraint
West Midlands,Restraint,"Handcuffing, of which",344.0,21.0,12.0,3754.0,0.0,4131.0,Restraint,Total: Handcuffing
West Midlands,Restraint,Compliant handcuffing,72.0,4.0,1.0,742.0,0.0,819.0,Restraint,Handcuffing: compliant
West Midlands,Restraint,Non-compliant handcuffing,272.0,17.0,11.0,3012.0,0.0,3312.0,Restraint,Handcuffing: non-compliant
West Midlands,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Midlands,Restraint,Limb / Body restraints,118.0,2.0,2.0,771.0,0.0,893.0,Restraint,Limb / body restraints
West Midlands,Restraint,Ground restraint,163.0,8.0,7.0,1990.0,0.0,2168.0,Restraint,Ground restraint
West Midlands,Unarmed skills,*Total Unarmed skills,421.0,28.0,18.0,5528.0,1.0,5996.0,Unarmed skills,Total: unarmed skills
West Midlands,Other equipment,*Total Other equipment,101.0,6.0,3.0,1471.0,0.0,1581.0,Other equipment,Total: Other equipment
West Midlands,Other equipment,"Baton, of which",12.0,0.0,0.0,237.0,0.0,249.0,Other equipment,Total: Baton
West Midlands,Other equipment,Baton drawn,,,,,,,Other equipment,Baton: drawn
West Midlands,Other equipment,Baton used,,,,,,,Other equipment,Baton: used
West Midlands,Other equipment,Baton not stated,12.0,0.0,0.0,237.0,0.0,249.0,,
West Midlands,Other equipment,"Irritant spray, of which",48.0,4.0,1.0,910.0,0.0,963.0,Other equipment,Total: Irritant spray
West Midlands,Other equipment,Irritant spray - drawn,,,,,,,Other equipment,Irritant spray: drawn
West Midlands,Other equipment,Irritant spray - used,,,,,,,Other equipment,Irritant spray: used
West Midlands,Other equipment,Irritant spray not stated,48.0,4.0,1.0,910.0,0.0,963.0,,
West Midlands,Other equipment,Spit and bite guard,34.0,1.0,2.0,306.0,0.0,343.0,Other equipment,Spit and bite guard
West Midlands,Other equipment,Shield,7.0,1.0,0.0,18.0,0.0,26.0,Other equipment,Shield
West Midlands,Less lethal weapons,*Total Less lethal weapons,184.0,9.0,3.0,2243.0,0.0,2439.0,Less lethal weapons,Total: Less lethal weapons
West Midlands,Less lethal weapons,CED of which,184.0,9.0,3.0,2231.0,0.0,2427.0,,
West Midlands,Less lethal weapons,CED non-discharge,159.0,8.0,3.0,1948.0,0.0,2118.0,,
West Midlands,Less lethal weapons,CED discharge,25.0,1.0,0.0,283.0,0.0,309.0,,
West Midlands,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Midlands,Less lethal weapons,"AEP, of which",0.0,0.0,0.0,12.0,0.0,12.0,Less lethal weapons,Total: AEP
West Midlands,Less lethal weapons,AEP drawn,0.0,0.0,0.0,9.0,0.0,9.0,,
West Midlands,Less lethal weapons,AEP used,0.0,0.0,0.0,3.0,0.0,3.0,,
West Midlands,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Midlands,Firearms,*Total Firearms,4.0,5.0,0.0,592.0,0.0,601.0,Firearms,Total: Firearms
West Midlands,Other,*Total Other,47.0,5.0,1.0,596.0,0.0,649.0,Other,Total: Other
West Midlands,Other,"Dog use, of which",0.0,1.0,0.0,91.0,0.0,92.0,Other,Total: Dog
West Midlands,Other,Dog deployed,,,,,,,Other,Dog: deployed
West Midlands,Other,Dog bite,,,,,,,Other,Dog: bite
West Midlands,Other,Dog not stated,0.0,1.0,0.0,91.0,0.0,92.0,,
West Midlands,Other,Other / improvised,47.0,4.0,1.0,505.0,0.0,557.0,Other,Other / improvised
West Midlands,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
West Midlands,Tactical communication,Tactical communication,0.0,0.0,0.0,0.0,0.0,0.0,Excluded: Tactical Communication,Tactical Communication
West Yorkshire,Total (excluding not reported and tactical communication),*Total Tactics,6123.0,106.0,132.0,17780.0,397.0,24538.0,Total,Total: all
West Yorkshire,Restraint,*Total Restraint,3224.0,64.0,68.0,10659.0,99.0,14114.0,Restraint,Total: Restraint
West Yorkshire,Restraint,"Handcuffing, of which",2694.0,59.0,58.0,9801.0,83.0,12695.0,Restraint,Total: Handcuffing
West Yorkshire,Restraint,Compliant handcuffing,1209.0,40.0,19.0,6725.0,42.0,8035.0,Restraint,Handcuffing: compliant
West Yorkshire,Restraint,Non-compliant handcuffing,1485.0,19.0,39.0,3076.0,41.0,4660.0,Restraint,Handcuffing: non-compliant
West Yorkshire,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Restraint,Limb / Body restraints,278.0,2.0,5.0,372.0,10.0,667.0,Restraint,Limb / body restraints
West Yorkshire,Restraint,Ground restraint,252.0,3.0,5.0,486.0,6.0,752.0,Restraint,Ground restraint
West Yorkshire,Unarmed skills,*Total Unarmed skills,2041.0,33.0,47.0,4827.0,157.0,7105.0,Unarmed skills,Total: unarmed skills
West Yorkshire,Other equipment,*Total Other equipment,471.0,3.0,9.0,1272.0,54.0,1809.0,Other equipment,Total: Other equipment
West Yorkshire,Other equipment,"Baton, of which",40.0,0.0,0.0,154.0,28.0,222.0,Other equipment,Total: Baton
West Yorkshire,Other equipment,Baton drawn,23.0,0.0,0.0,88.0,19.0,130.0,Other equipment,Baton: drawn
West Yorkshire,Other equipment,Baton used,17.0,0.0,0.0,66.0,9.0,92.0,Other equipment,Baton: used
West Yorkshire,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Other equipment,"Irritant spray, of which",321.0,3.0,6.0,910.0,25.0,1265.0,Other equipment,Total: Irritant spray
West Yorkshire,Other equipment,Irritant spray - drawn,121.0,2.0,3.0,331.0,12.0,469.0,Other equipment,Irritant spray: drawn
West Yorkshire,Other equipment,Irritant spray - used,200.0,1.0,3.0,579.0,13.0,796.0,Other equipment,Irritant spray: used
West Yorkshire,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Other equipment,Spit and bite guard,100.0,0.0,3.0,203.0,1.0,307.0,Other equipment,Spit and bite guard
West Yorkshire,Other equipment,Shield,10.0,0.0,0.0,5.0,0.0,15.0,Other equipment,Shield
West Yorkshire,Less lethal weapons,*Total Less lethal weapons,267.0,4.0,6.0,606.0,24.0,907.0,Less lethal weapons,Total: Less lethal weapons
West Yorkshire,Less lethal weapons,CED of which,263.0,3.0,5.0,575.0,22.0,868.0,,
West Yorkshire,Less lethal weapons,CED non-discharge,226.0,3.0,5.0,533.0,21.0,788.0,,
West Yorkshire,Less lethal weapons,CED discharge,37.0,0.0,0.0,42.0,1.0,80.0,,
West Yorkshire,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Less lethal weapons,"AEP, of which",4.0,1.0,1.0,31.0,2.0,39.0,Less lethal weapons,Total: AEP
West Yorkshire,Less lethal weapons,AEP drawn,4.0,1.0,1.0,31.0,2.0,39.0,,
West Yorkshire,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Firearms,*Total Firearms,14.0,1.0,0.0,169.0,28.0,212.0,Firearms,Total: Firearms
West Yorkshire,Other,*Total Other,106.0,1.0,2.0,247.0,35.0,391.0,Other,Total: Other
West Yorkshire,Other,"Dog use, of which",1.0,0.0,0.0,42.0,17.0,60.0,Other,Total: Dog
West Yorkshire,Other,Dog deployed,1.0,0.0,0.0,28.0,11.0,40.0,Other,Dog: deployed
West Yorkshire,Other,Dog bite,0.0,0.0,0.0,14.0,6.0,20.0,Other,Dog: bite
West Yorkshire,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
West Yorkshire,Other,Other / improvised,105.0,1.0,2.0,205.0,18.0,331.0,Other,Other / improvised
West Yorkshire,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,75.0,75.0,Not reported,Total: Not reported
West Yorkshire,Tactical communication,Tactical communication,3029.0,51.0,74.0,8455.0,218.0,11827.0,Excluded: Tactical Communication,Tactical Communication
Wiltshire,Total (excluding not reported and tactical communication),*Total Tactics,0.0,0.0,0.0,0.0,3026.0,3026.0,Total,Total: all
Wiltshire,Restraint,*Total Restraint,0.0,0.0,0.0,0.0,2387.0,2387.0,Restraint,Total: Restraint
Wiltshire,Restraint,"Handcuffing, of which",0.0,0.0,0.0,0.0,2207.0,2207.0,Restraint,Total: Handcuffing
Wiltshire,Restraint,Compliant handcuffing,0.0,0.0,0.0,0.0,870.0,870.0,Restraint,Handcuffing: compliant
Wiltshire,Restraint,Non-compliant handcuffing,0.0,0.0,0.0,0.0,1337.0,1337.0,Restraint,Handcuffing: non-compliant
Wiltshire,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Restraint,Limb / Body restraints,0.0,0.0,0.0,0.0,180.0,180.0,Restraint,Limb / body restraints
Wiltshire,Restraint,Ground restraint,0.0,0.0,0.0,0.0,0.0,0.0,Restraint,Ground restraint
Wiltshire,Unarmed skills,*Total Unarmed skills,0.0,0.0,0.0,0.0,118.0,118.0,Unarmed skills,Total: unarmed skills
Wiltshire,Other equipment,*Total Other equipment,0.0,0.0,0.0,0.0,175.0,175.0,Other equipment,Total: Other equipment
Wiltshire,Other equipment,"Baton, of which",0.0,0.0,0.0,0.0,18.0,18.0,Other equipment,Total: Baton
Wiltshire,Other equipment,Baton drawn,0.0,0.0,0.0,0.0,13.0,13.0,Other equipment,Baton: drawn
Wiltshire,Other equipment,Baton used,0.0,0.0,0.0,0.0,5.0,5.0,Other equipment,Baton: used
Wiltshire,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Other equipment,"Irritant spray, of which",0.0,0.0,0.0,0.0,75.0,75.0,Other equipment,Total: Irritant spray
Wiltshire,Other equipment,Irritant spray - drawn,0.0,0.0,0.0,0.0,68.0,68.0,Other equipment,Irritant spray: drawn
Wiltshire,Other equipment,Irritant spray - used,0.0,0.0,0.0,0.0,7.0,7.0,Other equipment,Irritant spray: used
Wiltshire,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Other equipment,Spit and bite guard,0.0,0.0,0.0,0.0,82.0,82.0,Other equipment,Spit and bite guard
Wiltshire,Other equipment,Shield,0.0,0.0,0.0,0.0,0.0,0.0,Other equipment,Shield
Wiltshire,Less lethal weapons,*Total Less lethal weapons,0.0,0.0,0.0,0.0,255.0,255.0,Less lethal weapons,Total: Less lethal weapons
Wiltshire,Less lethal weapons,CED of which,0.0,0.0,0.0,0.0,255.0,255.0,,
Wiltshire,Less lethal weapons,CED non-discharge,0.0,0.0,0.0,0.0,219.0,219.0,,
Wiltshire,Less lethal weapons,CED discharge,0.0,0.0,0.0,0.0,36.0,36.0,,
Wiltshire,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Less lethal weapons,"AEP, of which",0.0,0.0,0.0,0.0,0.0,0.0,Less lethal weapons,Total: AEP
Wiltshire,Less lethal weapons,AEP drawn,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Firearms,*Total Firearms,0.0,0.0,0.0,0.0,6.0,6.0,Firearms,Total: Firearms
Wiltshire,Other,*Total Other,0.0,0.0,0.0,0.0,85.0,85.0,Other,Total: Other
Wiltshire,Other,"Dog use, of which",0.0,0.0,0.0,0.0,3.0,3.0,Other,Total: Dog
Wiltshire,Other,Dog deployed,0.0,0.0,0.0,0.0,2.0,2.0,Other,Dog: deployed
Wiltshire,Other,Dog bite,0.0,0.0,0.0,0.0,1.0,1.0,Other,Dog: bite
Wiltshire,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Wiltshire,Other,Other / improvised,0.0,0.0,0.0,0.0,82.0,82.0,Other,Other / improvised
Wiltshire,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
